10,15,20,30,40,50_old,100,50
1121737,1052369,994739,967466,896122,888446,798177,925763
1121737,1052369,994739,966139,896122,887032,798177,925763
1116981,1052369,991962,966139,896122,885737,795718,925763
1116981,1051383,991144,966139,896122,885067,795718,925763
1116214,1051383,991144,966139,892941,885067,794413,925763
1116214,1051383,991144,966139,892941,885067,794413,925763
1115385,1045986,991144,966139,892941,885067,794413,925457
1113514,1045986,986777,966139,892941,885067,793229,925457
1113514,1045450,986777,965325,892941,885067,793229,920611
1113514,1045017,986777,965030,892941,883391,793229,919389
1113514,1043936,985959,962340,892941,882260,793229,919389
1113514,1043936,985959,962340,892941,882260,793229,918138
1113496,1043936,985959,962340,892941,882260,793088,918138
1113496,1043936,985959,962340,892941,878470,790973,918138
1113046,1043936,985862,962340,892941,878470,790973,917676
1112664,1043936,985862,962340,892941,878470,788531,917676
1112664,1043936,983961,962340,892749,878470,788531,917676
1112664,1043936,983236,962340,892749,878470,788531,917676
1112214,1043936,983236,960923,890361,876286,786940,917676
1112214,1043936,983236,960923,890361,874202,785615,917256
1112214,1043936,983236,960923,890361,874202,785615,917256
1112214,1043936,976155,960255,890361,874202,785615,915428
1112214,1043936,976155,960255,890252,874202,785435,915428
1112214,1043936,976155,960255,890252,874202,784110,915428
1112214,1043936,976155,960255,890252,874202,784110,915428
1112214,1043936,976155,960255,890252,873910,784110,915428
1112214,1043936,960526,959777,890252,871591,784110,910592
1112098,1043936,960526,959777,890252,871591,784110,910592
1105957,1043936,960526,958906,890252,870852,782811,910592
1105957,1043396,957314,958906,888722,869255,782811,910592
1105957,1043396,957314,958716,888211,868581,782161,910512
1105841,1043396,957314,958716,881106,865525,782161,910512
1105841,1036281,957314,958716,881106,864778,781389,904741
1104764,1036281,956929,958716,881106,864778,781306,891437
1104764,1036281,956929,958716,881106,864778,781250,891437
1104764,1036281,952794,958150,881106,864778,780774,891437
1104572,1036281,952794,957114,881106,864778,780062,891437
1104572,1036281,951985,957114,881106,864778,776346,891437
1104572,1035641,949331,957114,880593,864778,776346,891437
1103060,1029565,949331,956218,880593,850091,776346,890355
1102928,1029565,949331,947669,880593,850091,776346,890355
1102868,1029565,949331,947669,880593,850091,776346,889283
1102868,1029565,949331,947669,877816,850091,776346,886798
1102868,1029565,949331,947669,877816,850091,776346,885003
1102868,1029565,949331,946326,877469,850091,776346,882082
1101054,1029565,949331,946326,877469,845938,776346,882082
1101054,1029565,948926,940595,877469,845938,774222,882082
1101054,1029565,947802,940440,877469,842865,774222,882082
1101054,1029565,947375,936160,877469,842865,774222,882082
1101054,1023755,947375,936160,877469,841099,774222,882082
1092929,1023755,944815,931231,877469,841099,774222,881458
1092882,1023755,944815,931231,875544,841099,774222,881458
1092882,1022248,944815,931231,875544,841099,774222,881458
1092882,1022248,944815,931231,875544,841099,774222,881458
1092882,1022248,944815,928606,875544,840651,774222,877949
1092882,1022248,938679,928606,875544,835059,774222,877949
1090206,1022248,933848,928606,874803,835059,774222,873318
1090206,1022248,933848,926175,874803,835059,774222,873318
1090206,1022248,933848,920948,874803,835059,769723,873318
1086970,1022248,933848,915527,874803,835059,769723,873318
1080754,1022248,931785,915527,874803,835059,769723,873318
1080754,1021864,931785,915527,874803,831943,768789,873318
1080754,1021864,931785,915527,874803,831943,768789,869448
1080754,1021512,931785,915527,874740,831943,767976,869448
1080754,1021512,931785,915527,874740,831943,765800,869448
1080754,1019157,931785,915527,874740,831943,765800,869448
1080754,1018819,931785,915527,874740,831943,764887,869448
1080271,1018819,931785,915527,874372,831631,764887,869448
1080271,1018819,931785,915066,874372,831540,764887,869448
1080271,1018819,929419,914700,873568,829226,764887,869448
1079347,1018819,929419,910703,870222,828000,764887,869448
1079347,1016204,929419,910703,870222,828000,764887,867283
1079347,1016204,928891,910703,870222,826819,764673,867149
1079347,1010174,928726,910703,870222,825841,760580,867149
1079347,1010174,928726,910703,869089,823791,760580,867149
1079347,1010174,928264,910562,869089,823791,760580,864470
1079347,1010174,928264,908816,869089,823791,760580,864470
1079281,1010174,928264,908816,865526,823479,760580,859299
1079281,1008831,928264,904858,865526,822305,758347,859299
1075849,1008831,928264,904858,865526,822305,758347,859299
1075849,1008831,928264,904858,864264,822305,758291,859299
1059347,1008831,928264,904858,864264,820879,758291,857134
1059347,1008831,928264,904858,862770,820879,758291,857134
1059347,1008831,920500,904858,858757,820879,758291,857134
1059347,1008831,920500,904858,858757,820879,758291,856951
1059347,1008831,920500,904858,858757,820879,758291,856265
1059347,1008026,920500,903346,858757,820879,757954,855350
1059347,1008026,920500,903346,858757,820879,755912,854742
1059347,1008026,916324,903346,857192,820879,755912,854742
1059347,1008026,916324,903346,857176,820879,754966,853843
1059347,1006205,916324,903346,857176,820879,754966,853843
1059347,1006205,916324,903346,857140,820879,754532,853843
1059347,1006205,916324,903346,857140,820879,754532,853822
1059347,1006205,916324,901449,857140,820879,753355,850533
1059347,1005796,916324,894635,857140,820879,752415,850533
1059347,1005796,916324,894635,857140,820879,752415,850533
1059347,1005796,914134,891128,857057,820879,752415,850533
1051130,1005796,914134,888287,857057,820879,752415,847096
1045823,1005796,914134,888287,856476,820879,752415,847096
1045823,1005796,914134,888287,856476,815274,751809,847096
1045823,1005796,914134,888287,856476,815274,751809,847096
1045823,1005796,914134,888287,853909,815274,750869,847096
1045823,1005796,914134,888287,853909,814342,750869,846600
1045133,1005796,911414,888287,853909,807376,750029,846600
1042957,1005796,911414,888287,853909,807103,750029,846600
1042957,1005796,909407,888287,853909,800913,750029,846600
1042957,1003929,909407,888287,853629,794107,748892,846600
1042957,1003929,909407,888287,853629,793472,748892,846600
1042957,1003929,909407,887286,853629,790068,748892,846600
1042957,1003929,909407,887286,853629,790068,748892,846600
1042957,1003929,909407,887286,853629,785728,748849,846402
1038595,1003929,908869,887286,853629,785728,748849,846402
1038595,1003929,908869,886899,843773,782324,747878,846402
1038595,1001108,908869,886899,843773,782324,747779,843552
1038595,1001108,908869,886899,843755,782324,747779,843544
1038595,1001108,908869,886045,843755,781662,747779,843544
1038595,1001108,908869,885742,843626,779035,746939,839836
1038595,1001108,906936,883380,843626,779035,746939,839384
1038251,1001108,906398,883380,843626,779035,746895,839384
1038251,1001108,906398,883380,843626,778373,746895,839384
1038251,1001108,906398,883380,843216,778373,746627,839384
1038251,1001108,906398,882387,843216,778373,746627,839384
1038251,1001108,906398,882387,843216,778373,740274,839384
1038251,992655,902351,882147,842557,778119,740274,839384
1038251,992655,901891,882147,842557,778119,740274,839384
1038251,990850,901891,882087,842557,778077,739023,839384
1038251,990850,901891,882087,842557,778077,739023,839384
1038251,990850,901891,880564,842557,777651,739023,839351
1038251,990850,901891,880564,842557,775033,739023,839351
1037168,983105,901891,880564,842557,773054,738883,838668
1037168,983105,901891,880564,842557,773054,738883,836898
1036601,983105,901891,880564,842557,773054,738883,836898
1036601,983105,901042,880564,842557,772096,737702,836182
1036601,983105,901042,879941,842557,772096,735453,836182
1035518,982475,901042,879941,842557,772096,735453,835491
1035518,982475,901042,879941,842557,770989,734272,835491
1035518,982475,901042,879941,842557,766265,734272,835491
1035518,982475,901042,879941,838731,766265,733432,835491
1032368,982475,901042,879840,838731,766265,733432,835491
1032368,982475,901042,876701,838731,765577,733432,835491
1032368,982475,901042,876701,838731,764228,731222,834089
1032368,982475,901042,873770,838731,761091,731222,834089
1032368,982475,900079,873770,838525,761091,731222,834089
1032368,982475,900079,873770,838525,761091,731222,833629
1032368,982475,900079,873426,838525,760844,731222,833629
1032368,982475,900079,871090,838525,760844,731222,833629
1032368,982452,899812,871090,838525,756550,731222,832998
1032368,982452,899812,871028,838213,756550,731222,832607
1032368,980458,899812,871028,836328,756550,731222,832607
1032368,980458,899800,868757,836139,756550,731222,832538
1031900,980458,899800,868757,836139,756550,731222,832538
1031900,980458,899552,868757,836139,756550,731222,832538
1031900,980458,899552,868757,834470,756550,731222,832538
1031900,980458,899552,868757,834470,756550,731146,832386
1031900,980458,899552,868757,834470,756400,730035,832386
1031900,980458,899552,867878,834470,754813,730035,832386
1031900,980458,899552,862817,834470,754813,730035,832386
1031900,980458,898786,862817,834470,754813,726574,831403
1031900,980458,898350,862817,833411,754813,724799,831403
1031900,980458,898350,862817,833411,754813,724799,831403
1031900,976838,898350,862817,833411,754813,724799,828892
1031900,973998,898350,862817,831158,754813,724799,828892
1031900,973998,898350,862743,831158,754710,722765,828892
1031900,973998,894500,862743,831158,754710,722765,828892
1031900,973998,894500,862743,831158,754096,722765,828892
1031529,973998,894500,862743,831158,754096,722580,828124
1031529,973406,894500,862743,831158,753273,720714,826746
1031529,971847,894500,862743,831158,753273,720154,826746
1031230,971847,893249,862743,831158,753273,720076,826746
1030388,971847,893249,860083,831158,753273,720076,826746
1030388,970301,893249,860083,831158,753273,720076,826746
1030388,970301,893154,860083,831158,753273,720076,823873
1030388,970301,891903,860083,831158,753273,718741,823873
1030388,970301,891903,860083,831158,753273,718741,819516
1025614,970301,891903,860083,831158,748746,718741,819516
1025614,970301,890038,860083,831158,748746,717892,819516
1025614,970301,890038,860083,831158,748746,717892,819516
1025614,970301,890038,860083,831158,748746,717892,819516
1024027,970301,888787,860083,830983,746197,717820,818439
1024027,970301,888787,859790,830983,746197,713775,818439
1024027,970301,888787,859790,830983,746197,713775,818439
1023729,970145,888787,858570,830983,746197,712870,818327
1019767,970145,888787,858570,830983,745580,712870,816357
1019767,970145,888787,857596,830193,744316,712870,816357
1019767,970145,888787,857596,829062,744316,712870,816357
1019728,970145,888689,857596,829062,744316,712870,816357
1019728,970092,888689,857596,829062,744105,712027,816357
1019728,970092,888689,857596,829062,744105,711970,816336
1019621,970092,887389,857596,828938,742473,708256,816336
1019621,970092,887389,857596,828938,742473,706140,815238
1019582,970092,887389,857596,828938,742473,706140,815238
1017872,970092,887389,857495,828938,741762,706045,815238
1016991,970092,887389,857495,828938,741666,706045,815238
1016991,970092,886111,857128,828823,741666,706045,812475
1016991,970092,886111,857128,826159,741666,706045,812475
1016991,965638,880725,857128,826159,741666,705187,812475
1016991,965638,880725,857128,826159,741666,705187,812475
1016991,965638,880725,856300,826159,740082,705187,812454
1014848,965638,880725,856300,826159,740082,705187,812454
1014848,963681,880725,856300,823084,740082,705187,812454
1014848,963681,878038,856300,823084,740082,703424,812454
1014848,963681,878038,855288,823084,740082,703424,812454
1014848,963681,878038,855288,823084,740082,703424,812454
1014848,963681,875567,855288,823084,740082,703424,812454
1014848,963681,875567,855288,823084,740082,702471,812454
1013662,958206,875567,855288,823084,740082,702471,812454
1013662,958206,875567,855288,823084,739080,700756,812454
1013662,958206,875567,855288,823084,739080,699700,812454
1013662,958206,875567,855288,823084,739080,699700,812454
1013662,958206,874465,855288,823084,739080,698395,812454
1013662,958206,874465,855288,823084,739080,698395,812454
1013662,958206,874465,855288,823084,739080,698395,812454
1012101,958206,874465,855288,818331,739080,698395,812454
1012101,957104,874465,853383,818331,739080,698395,812454
1012101,957104,874465,853383,818260,737978,698395,812454
1012101,957104,874465,853383,816922,737978,697612,812454
1012101,957104,874465,853383,816922,737978,697612,812454
1012101,957104,874465,853383,816922,737978,697500,812454
1012101,957104,872425,843703,816922,737978,695742,812454
1012101,957104,872425,843703,816922,737322,695742,812454
1012101,954710,872425,843558,816922,737322,695742,812454
1011863,954710,871778,843558,816922,737291,695609,812454
1011863,954710,871778,841611,816922,733840,694674,812454
1011863,953816,871778,841611,816922,733840,693414,812454
1011863,953816,870770,841611,816922,731405,693414,812454
1011863,953041,870770,841611,816922,730309,692559,812454
1011863,952440,870770,841611,816922,729383,692559,810157
1011863,952440,870318,840306,816922,729383,692559,810157
1011863,952440,870318,840306,816540,727058,692559,810157
1011863,952440,870047,840306,816540,727058,692559,809573
1011863,952440,870047,840306,816540,727058,692559,807276
1011863,952440,860306,836669,816540,727058,692559,807276
1011863,952440,860306,836669,816540,727058,692559,807276
1011863,952440,860306,836669,816540,726132,692559,807276
1011863,951632,860306,836669,816540,726132,692559,807276
1011863,946427,860306,836669,814602,726132,692559,807244
1011863,946427,859817,836669,814602,724217,692559,806537
1011863,946427,859817,836669,814602,723543,692559,806537
1011863,945619,859817,836669,814602,723543,691608,806537
1011863,945619,859817,836669,814602,723291,691608,806537
1011863,945619,859817,836669,814602,723291,691608,806537
1011268,945619,859817,836669,814602,723291,691608,806537
1011268,945619,859817,836669,814602,723291,691608,806537
1011268,945619,859817,836669,813394,720034,690900,806537
1011268,945218,859817,836669,813394,720034,690900,803072
1011268,945218,859817,835843,813394,720034,690900,803072
1011268,945218,859270,834117,813394,719730,690689,803072
1011268,944861,859270,833291,812601,719730,690689,803072
1011268,944861,859270,833291,808323,719730,690689,803072
1011268,944861,858372,833291,808323,719730,690689,802182
1011268,944861,858372,833291,808323,719730,689849,800236
1011268,943963,858372,833291,807115,719730,689849,800236
1011268,943963,858372,833291,807115,719730,689849,800236
1011268,943534,858372,833291,807115,718794,688660,800236
1011268,942594,858372,833291,804967,718794,688660,800236
1011268,942594,858372,833291,804967,718741,688172,800236
1011268,942594,858372,829770,804967,718490,684319,800236
999791,942594,852879,829770,804967,718490,684319,800236
999791,942594,852879,829770,803115,718490,684319,800236
999791,942594,852879,829770,800039,718353,684319,794917
999791,942594,852879,829770,800039,717768,684319,794917
999791,942594,852060,829522,800039,717768,684319,794917
999791,942594,851438,829522,800039,717768,684319,794917
999116,935400,851438,829522,800039,717768,684319,794917
999116,935400,851438,829522,800039,717768,684319,794913
995820,935400,851438,829522,800039,717768,683417,794913
995820,935400,850951,829522,800039,717029,683417,794913
995820,932954,850951,829522,800039,716092,683417,794913
994727,932954,850951,829325,800039,716092,683417,790267
994727,928466,850951,829325,800039,716092,683417,790267
994727,928466,850951,829325,800039,716092,683417,790263
994727,928466,850951,829325,800039,716092,682794,790263
994727,928466,848538,829207,800039,716092,682794,790263
994727,928466,848051,829207,800039,716092,682794,790263
994727,924469,847997,829207,800039,715035,681738,788064
994727,924469,845735,829010,799590,715035,680777,788064
994727,924469,845735,829010,799590,715035,680777,788064
994727,923761,845735,829010,799590,715035,680777,788064
994727,923761,845681,828325,799590,714863,680777,787317
994727,923366,845681,828325,799301,714863,680381,787317
994727,923169,845681,828325,799301,714863,680381,787317
994727,923169,845194,828112,798852,714863,680381,787317
993268,922216,845194,828112,798852,714863,675596,787317
993268,922216,843387,828112,798852,714063,675596,787317
993268,922216,843387,823055,798852,714063,675596,787283
993268,919983,843387,823055,798852,714014,675596,787084
993245,919983,843387,823055,798852,714014,674635,787084
993245,919983,843387,823055,798852,714014,674635,787084
993245,919983,843387,823055,798852,714014,674362,786899
993245,919983,843387,823055,798852,714014,673612,786899
993245,919983,843387,821706,798852,714014,673612,786899
993245,919145,843387,821706,798852,713796,670590,786669
988545,919145,841707,821706,798852,713631,670590,786669
988545,919145,841707,821706,798835,713631,670590,786669
988545,919145,841707,821538,798835,713536,670590,786669
983112,916519,841527,821538,798835,713536,670590,786206
983112,916519,841527,821538,798835,713046,670590,785696
973797,916493,841527,821538,798705,713046,670576,785696
973797,916493,841527,821538,798705,713046,670576,785696
967843,916493,841527,821538,798705,712670,670576,785696
967843,916493,841527,820340,798705,712494,670576,785696
967843,916493,841527,820340,798705,710946,667462,784136
967843,915503,841026,820340,798705,710946,667462,784136
967843,914008,840234,820340,798705,710946,667462,784136
967843,914008,838273,820340,798705,710946,667448,784136
967843,912593,838273,820340,798631,710946,667448,784136
967843,912593,838273,820340,796676,710946,665821,783897
967843,911323,838273,820340,796676,710946,665821,783897
967843,911323,838273,820340,796676,710946,665821,783673
967843,910354,838273,820340,796676,710946,665821,781672
967843,910354,837631,820340,796676,710749,665807,778939
967211,910354,833232,820340,796676,710749,665807,778476
967211,910354,833232,820340,796676,710749,665037,778476
967211,910354,833232,820340,796676,710749,665037,778440
967211,910354,832160,820340,796676,710749,665037,778440
967211,910354,832160,820340,794126,709702,659961,775935
964778,910354,831224,820340,794126,709702,659961,774208
964778,910354,831158,820340,792181,709702,659533,774208
964778,910354,830152,820307,792181,709702,659533,774208
964778,910354,830152,820307,792181,709702,659533,773306
964778,910354,830152,820307,792181,709702,659533,773306
964477,902016,830152,820307,789631,709702,659533,773306
964477,902016,830152,820307,789631,709702,659315,773306
964477,902016,830152,820307,789631,709702,659315,773306
964477,902016,829971,820307,789631,709702,657366,769935
964477,902016,829971,820307,785879,709702,657366,769935
963754,902016,829971,817850,785879,705710,657366,769935
963754,902016,829971,817850,784990,705710,657366,769935
963754,901459,829971,817850,784990,705710,657366,769698
963754,901459,829705,817850,784933,705710,657366,769698
963754,901459,825169,817850,781742,705710,657366,769698
963754,901459,825169,817850,781742,705710,657366,769698
963754,901459,825169,817469,779762,705710,656541,769698
963754,901459,825169,817469,779311,704635,656541,769698
963754,901459,825169,817469,779311,704635,656388,769698
963754,901459,825169,817469,779311,704635,656388,768676
962534,901459,825169,816912,779311,704635,656316,768676
962534,901459,825169,815753,779311,704635,656316,768676
962534,900431,825169,815232,779311,704635,656316,765800
962534,900431,825169,815232,779311,704635,655491,765800
962534,900431,825169,815232,779311,703699,655491,765800
962534,900431,825169,814886,777893,702624,655491,764902
962534,900431,825169,814886,777893,702624,655284,764384
962534,900431,825169,814886,777893,702624,655284,764384
962534,900431,825169,814886,777893,702624,654582,764384
962534,900431,824793,814886,777893,702624,654582,764384
961190,900431,824793,814375,777893,702624,653154,763495
961190,900431,824793,808339,777893,701056,653154,763495
961190,900431,823692,808339,777893,701056,653154,763495
961190,900431,823692,808339,777893,701056,653154,763495
961190,900431,823692,808339,777893,698189,652917,763203
961190,900431,823692,806754,777893,698189,652917,751468
961190,900431,823692,806537,777893,698189,652917,750236
960175,900431,822053,806537,777893,698189,652917,750236
960175,900431,822053,805696,776845,695754,652749,750236
960175,900431,822053,805696,776845,695754,652749,748779
960175,900431,821009,805696,776845,695754,652749,748779
960175,900431,821009,805696,776755,695642,652749,747391
960175,900431,821009,805696,776755,695642,652749,747391
957313,900431,821009,804128,776755,695451,651774,747391
957313,899286,821009,804128,776755,695451,651774,747391
957313,899286,821009,803929,772846,695451,651774,747391
957313,899286,820388,803910,772846,695451,651774,746133
957313,899286,820388,802838,772846,694463,651774,746133
957313,897388,820388,802838,772846,694463,651774,746133
957313,897031,810630,802361,772846,694351,651774,746133
957313,897031,809465,802361,772846,694075,651774,744123
957313,897031,809465,802361,772846,694075,651689,744123
955723,897031,808553,802024,769607,694075,651689,744123
948112,897031,808553,802024,769607,694075,649859,744123
948112,897031,808462,802024,769607,694075,649859,744123
948112,895621,808462,802024,769607,693625,649248,740517
948112,895621,808462,801634,769607,693625,649248,740517
948112,895621,808462,801634,769607,689797,649248,740517
947595,895621,808462,801634,769607,689797,649248,740517
947595,895621,808462,801634,768854,689071,649248,740517
947595,895621,808462,801071,766294,689071,648251,740517
947595,895621,808462,801071,766294,689071,648251,736631
947595,895621,807919,801071,766294,688066,648251,736631
947595,895621,807919,801071,766294,688066,648251,736631
947009,895621,805676,799753,765455,688066,648251,736631
947009,895592,805676,799753,765455,688066,648191,733860
947009,895592,805676,799753,765455,688066,648191,733860
947009,895592,805676,798535,764806,688066,648191,733860
947009,895592,805676,798535,764806,688066,648191,733582
943613,895592,805676,798535,764806,686627,647198,733094
943613,895592,805676,798535,762350,686627,646902,731517
943613,895592,805676,798535,762350,686627,646902,731517
943613,895592,805676,797145,762350,686627,646902,731517
943397,895592,805676,797145,762350,686627,646902,730197
943397,895592,804699,796562,762350,686627,646902,730197
933452,895592,804699,796562,762350,686355,645627,730197
933452,895051,804699,796562,762350,686355,645627,730197
933452,895035,804699,796562,762350,686355,645627,730197
933157,895035,804699,793397,762350,686114,645627,730028
933157,894754,804699,793397,762350,686114,645478,728934
933157,894754,804699,793397,762350,686114,645478,728934
933157,894754,804699,793397,762350,680408,645478,728934
933157,893746,804699,793397,762350,680408,643931,728934
933157,893746,804635,792616,760312,680408,643931,728934
933157,893746,804635,792616,760312,680408,641388,728285
932353,893746,804333,792334,760312,679118,641388,728285
932353,893746,804333,792334,760312,679118,641388,728285
929478,893746,804333,792334,759858,679118,641054,728285
929478,893746,804333,788559,759858,679118,640785,728285
929478,893746,804333,788559,759832,679118,639955,728285
929478,893250,803817,788559,759832,677501,639955,728285
928587,893250,803817,788559,759832,677501,639955,727935
928587,893250,796133,788559,759832,677501,639955,727935
928587,893250,792088,788559,759832,677501,639955,727935
928587,893250,792088,788559,759832,676363,639686,727935
928587,893250,792088,788559,759513,676363,639686,727935
928587,893250,792088,788559,759513,676363,639686,727935
927562,893250,792088,788559,757415,676363,638814,727935
927562,893250,792088,788559,757415,676363,638412,727935
927562,893250,792088,787725,757415,676363,638412,727935
927562,893250,792088,787725,757415,676363,637717,727935
927357,893250,792088,787725,757415,676363,637717,727935
927357,893250,791895,787725,756891,676363,637717,725859
927357,893250,791895,785863,756134,675004,637717,725859
923296,893250,791895,785863,753472,675004,637717,725859
923296,893250,791895,785863,753472,675004,637717,724528
923296,893250,791895,785554,753472,674781,637717,724528
923296,888522,791895,785554,753472,674781,637717,724528
923296,888522,790617,784999,753472,674781,637717,724528
923296,888522,790617,784972,753472,674781,637717,724528
923296,888522,790617,784972,753472,674403,636237,724528
923296,888522,790617,784972,753472,674403,636237,724528
923296,888522,790617,784972,753472,674403,636237,724528
923296,888248,790617,784972,753472,674403,635608,724528
923296,888248,790617,784882,753472,674403,635608,724528
923296,888248,790617,784882,753472,674338,635608,724528
923296,888248,788666,781183,753472,674338,635608,724528
923296,888248,788666,781183,753472,674338,635608,724528
923296,888248,788666,781183,750458,674338,635608,724528
922951,888248,788666,779889,750458,673719,635608,724528
922951,885673,788666,779456,750458,673719,635608,724528
922951,885673,788151,779456,750458,673719,635608,723498
922951,885673,788151,779456,750458,673276,635608,720678
922951,885673,788151,779456,750458,672336,635608,720678
922951,885673,788151,779456,750458,672336,634744,720107
922951,885673,788151,779159,750458,672336,634744,720107
922951,882530,788151,779159,750458,672336,634744,719933
922951,882530,788151,779159,750458,671652,634744,719933
922951,882530,788151,779159,750458,671652,634744,719933
922951,882530,788151,778639,750458,671652,634744,719933
922951,882530,788151,777136,749712,671103,634744,716003
922951,882530,788151,777136,749712,671103,634744,716003
922951,882530,788151,777136,749712,671054,634744,716003
922951,882530,787253,777136,749712,670155,634744,716003
922736,882530,787253,777136,747743,670155,634744,716003
922736,882530,787253,777136,747556,670155,634744,716003
922736,882530,787253,777136,746626,670155,634744,716003
922322,882530,787253,777136,746474,670155,634744,716003
922322,882530,787253,777136,746474,670155,634536,716003
922322,882530,787253,777136,745315,670155,634536,716003
922322,882374,787253,777136,745111,670155,634536,716003
922322,882374,787253,773511,745111,670155,634536,716003
922322,882374,787253,773511,745111,670155,634536,716003
922322,881149,787253,773307,745111,670155,632538,716003
922322,881149,787253,773062,745111,670155,632538,716003
922322,881149,787253,773062,745009,670155,632538,716003
922322,881149,787253,773062,745009,670155,632538,716003
922322,881149,787253,773062,744508,670155,632538,715652
921776,881149,787253,773062,744508,670155,631680,715652
921776,881149,787253,773054,744508,669406,631680,715652
921776,881149,787253,773054,744508,669406,631680,715652
921776,881149,787253,773054,744508,667601,631680,715652
921776,881149,787253,773054,744508,667601,631680,715652
921776,881149,786866,773054,744508,667601,631680,714248
921776,881149,786866,773054,744508,667601,631680,714248
921715,877587,786866,773054,744508,667601,631680,714248
921715,877587,786866,772851,744508,667601,631680,714248
921578,877587,786866,772851,744508,667601,630761,714248
921578,877587,786866,772851,739999,667601,630761,714248
921578,877587,786866,772575,739999,667601,630761,714248
921578,877587,786866,772575,739999,667601,630761,714248
921578,877587,785349,772575,739100,667601,630761,714248
921578,877587,785349,772575,739100,667601,630761,714248
921578,877587,785349,770878,739100,667601,630740,714248
921508,877587,785349,770878,739100,667175,630740,714248
921508,877587,785349,770878,737187,667175,630740,714248
921508,877587,785349,770878,737187,667086,630740,714248
921508,877587,785349,770878,737187,667086,630740,714248
921508,873155,785349,770878,734636,667086,630740,714248
921508,873155,785349,770878,734636,667086,630740,713622
921508,873155,785349,770878,734636,667086,630740,713622
921508,873155,784487,770878,734636,665738,630740,713622
921508,873155,784487,770389,734636,665738,630740,713622
921508,871807,782433,770389,734636,665738,630740,713622
921508,871807,781571,770389,734636,665738,630740,713622
921508,871807,781571,770389,734636,665738,630740,713622
921508,871807,781571,770019,734636,665738,630740,711331
921508,871807,781571,767632,732972,665738,630740,710562
921508,871807,781571,767632,732972,665738,628170,710562
921508,871807,781571,767632,732972,665718,628170,710562
921508,871807,781198,767632,732972,665718,628170,710562
921508,871807,780972,767632,732972,665718,628170,710562
920533,871807,780972,767632,732972,665718,628170,710562
920533,871226,780972,767632,732972,665534,628170,710562
920533,871226,780972,767632,732972,665534,628170,710562
920533,871226,780972,767632,732972,665534,628170,710562
920533,871226,780972,766309,732972,665534,628170,710154
920533,871226,780972,765416,732972,665534,626107,705814
920533,871226,780972,763835,732972,665534,626107,705814
920533,871226,780972,763835,732945,665534,626107,705814
920270,865052,780972,763835,732945,662436,626107,705814
920270,865052,780265,763835,731869,662436,626107,705814
920270,865052,780265,763835,731869,662436,625751,705814
920270,864946,780265,763835,728848,662436,625751,705814
920270,864946,780265,763835,728848,662436,625751,705814
920270,864946,780265,763518,728848,662436,625001,705814
920270,864946,780265,763518,728848,662436,625001,705814
920270,864259,780265,763518,728646,662436,625001,705814
920270,864259,780265,763518,728646,662436,625001,705814
920270,864259,780265,763518,728646,661953,624645,705814
920270,864259,780265,763518,728646,661953,624645,705814
920270,864259,780265,763087,728646,661953,624645,705814
919136,864259,780265,763087,728398,661953,624645,705814
919136,864259,780265,763087,728398,661925,624645,705814
919136,864140,780265,763087,728398,661925,624590,705814
919136,857331,780265,762891,728398,661752,624590,705814
919136,856993,780265,762891,728146,661752,624590,705814
919136,856993,780265,762891,728146,661752,623178,705814
919136,856993,780265,761918,728146,661752,623178,705814
919136,856993,780265,761918,728146,661752,622822,705814
919136,856993,780265,761918,728020,661374,622822,705814
919136,856993,780265,761918,727029,661374,622822,705814
919136,856993,779844,761687,727029,661374,622822,704588
919136,856993,779844,761687,725598,661248,622822,704588
915241,856993,779844,761687,725598,659305,622822,704588
915241,856993,779844,761687,725598,659305,622822,704588
915241,856993,779844,761687,725598,659132,622669,704588
915241,856993,779844,761687,725598,657452,622669,704588
915241,856993,779844,761687,725598,657452,622669,704547
915241,856703,779844,760714,724406,657452,622669,704547
915241,856703,779844,760714,724406,657452,622147,703939
915069,856703,779844,757905,724406,657452,622147,703939
915069,855229,779844,757905,724406,657452,619997,703939
915069,855229,779844,757905,724406,656740,619997,703939
915069,854515,779568,757905,724406,656740,619997,702035
914319,854515,779568,750016,724406,656740,619997,702035
914319,852751,779568,750016,724406,656550,619049,702035
912660,852751,779568,747207,724406,656550,619049,702035
912660,852751,779568,747207,724406,656550,619049,702035
912660,852751,779568,747207,724406,656550,619049,702035
911919,852751,779487,747207,724406,656235,619049,702035
908440,852751,779487,747207,720622,656235,619049,702035
908440,852751,777505,747086,720622,656235,619049,701386
908440,848815,777505,746644,720622,656235,619049,701386
908440,848815,777505,746644,720622,656235,619049,701386
908440,848815,777505,745573,720622,656235,619016,701386
908440,848684,777505,745573,720622,656235,619016,701386
908440,847748,777505,745573,720622,656235,619016,701386
904957,847748,777505,745452,720622,656235,619016,701386
904957,847748,777505,737444,720622,655934,619016,701386
904957,847748,777505,733967,720622,655934,619016,701386
904957,846002,776590,733967,720622,655934,619016,701386
904037,846002,776339,733967,719363,655934,618711,701386
904037,846002,776311,733967,719363,655934,618711,701386
904037,846002,776311,733967,719363,655934,618711,701386
904037,846002,775950,733967,719200,655934,618711,701386
904037,846002,775950,733967,719200,655934,618711,701386
904037,844711,775058,733967,719200,655934,618711,701386
904037,844711,775058,733967,719200,655934,618444,701386
904037,844711,775058,733371,719200,655934,618444,701386
